work_id,work_category,state,constituency,mp_name,ida,work_description,recommended_date,recommended_amount,sanctioned_date,sanctioned_amount,work_status,lifecycle_stage,completion_date,amount_disbursed,image_available,sanction_delay_days,implementation_duration_days,days_since_sanction_as_of_2026_08_27,total_project_duration_days_as_of_2026_08_27,amount_difference_sanctioned_minus_recommended,sanction_ratio,disbursement_ratio,completion_record_match,status_vs_completion_record_conflict,state_consistent_rec_san,ida_consistent_rec_san,category_consistent_rec_san,description_consistent_rec_san,mp_consistent_rec_san,state_consistent_with_completed,ida_consistent_with_completed,category_consistent_with_completed,description_consistent_with_completed,mp_consistent_with_completed,date_consistency_issue,financial_consistency_issue,potential_amount_anomaly,consistency_issue_count,data_completeness_score
WS/MP18021/2025-2026/143257-Constructionofroomsandhallsinschoolandcolleges,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of Classroom at Goalpara Girl’s College,2024-09-24,500000,2025-07-22,500000,Vendor Identification,Sanctioned - Not Completed,,,,301,,401.0,702.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/143259-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of Community Hall at Krishnai Weekly Market,2024-09-24,500000,2025-07-22,500000,Vendor Identification,Sanctioned - Not Completed,,,,301,,401.0,702.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/145935-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Construction of Boundary Wall at Garala High School under Mandia,2024-10-07,500000,2025-07-24,500000,Vendor Identification,Sanctioned - Not Completed,,,,290,,399.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/145936-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Construction of Community Hall at Lokpriya Girls' College Kalgachia,2024-10-07,500000,2025-07-25,500000,Vendor Identification,Sanctioned - Not Completed,,,,291,,398.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/145938-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Construction of raised Platform at Bhalengimari in the south side Bhalengimari Bazar,2024-10-07,500000,2025-07-25,500000,Vendor Identification,Sanctioned - Not Completed,,,,291,,398.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/145958-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Construction of raised Platform Middle Barghol Char near Taijuddin Supa at Barghol,2024-10-07,500000,2026-02-11,500000,Vendor Identification,Sanctioned - Not Completed,,,,492,,197.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/145961-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Construction of Boundary Wall of existing New Building (Physics) of Nabajyoti College Kalgachia,2024-10-07,250000,2025-09-18,250000,Vendor Identification,Sanctioned - Not Completed,,,,346,,343.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2025-2026/146003-Constructionofroomsandhallsinschoolandcolleges,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of Septic Tank over shed for Latrine and Bathroom at Goalpara Girls' College Goalpara, Mariam Nagar",2024-10-07,200000,2025-04-08,200000,Vendor Identification,Sanctioned - Not Completed,,,,183,,506.0,689.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18021/2026-2027/143229-Constructionofbus-shedsorbus-stops,Normal/Others,Assam,DHUBRI,RAKIBUL HUSSAIN,SOUTH SALMARA MANCACHAR(Deputy Commissioner South Salmara Mankachar_IDA),Construction of Waiting Shed at Jordanga Kuchnimara,2024-09-24,500000,2026-05-21,500000,Sanction,Sanctioned - Not Completed,,,,604,,98.0,702.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/136746-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of boundary wall with gate at Niramay Healthcare Centre , Govt pensioner office , Chandmari .",2024-08-22,700000,2025-01-29,700000,Vendor Identification,Sanctioned - Not Completed,,,,160,,575.0,735.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/136756-Constructionoftoiletblocks,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Constraction of toilet blocks at Mespara Madhachal Rabha Samaj. Rangsai , Baida .",2024-08-22,400000,2025-01-06,400000,Vendor Identification,Sanctioned - Not Completed,,,,137,,598.0,735.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/136757-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of Community hall at Krishna Nagar Unnayan Samittee. Japorigog , Krishna Nagar",2024-08-22,1000000,2025-01-29,1000000,Vendor Identification,Sanctioned - Not Completed,,,,160,,575.0,735.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/136758-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction for common sitting area at dhunubhaga .,2024-08-22,1200000,2025-03-10,1200000,Vendor Identification,Sanctioned - Not Completed,,,,200,,535.0,735.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/138480-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),Construction of boundary wall of community hall at Bhetapara Jyoti Path,2024-09-02,700000,2024-10-15,700000,Vendor Identification,Sanctioned - Not Completed,,,,43,,681.0,724.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/138481-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of Community Hall at Amiya Nagar Unnayan Samity , Chandmari.",2024-09-02,1300000,2024-12-10,1300000,Vendor Identification,Sanctioned - Not Completed,,,,99,,625.0,724.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/138483-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of boundary wall at Ujjal Nagar Namghar , Hengrabari .",2024-09-02,1000000,2024-12-27,1000000,Vendor Identification,Sanctioned - Not Completed,,,,116,,608.0,724.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/138485-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),Construction of Community hall at Piyali Phukan Nagar near lakshmi mandir,2024-09-02,1200000,2025-02-10,1200000,Vendor Identification,Sanctioned - Not Completed,,,,161,,563.0,724.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/139962-Constructionofpubliclibrariesandreadingrooms,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),"Construction of Public libraries and Reading room at Chamaria High school , Chamaria satra.",2024-09-08,500000,2025-02-19,500000,Work partially Completed,Sanctioned - Not Completed,,,,164,,554.0,718.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/140235-Retrofittinginessentiallifelinebuildings,Repair and Renovation,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),Retrofittinng in building at Dalukagata satra uunayan Samity.,2024-09-10,500000,2025-02-21,500000,Work partially Completed,Sanctioned - Not Completed,,,,164,,552.0,716.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18023/2024-2025/140674-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of link road at Dabari Road , Gomoria.",2024-09-13,2400000,2024-10-29,2400000,Vendor Identification,Sanctioned - Not Completed,,,,46,,667.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/143871-Constructionofroomsandhallsinschoolandcolleges,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),"Construction of room at Amrit Chandra Thakuria Commerce Sr Secondary School , Uparhali Dakhala. Pin -781122",2024-09-26,500000,2025-01-22,500000,Vendor Identification,Sanctioned - Not Completed,,,,118,,582.0,700.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/143873-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),"Construction of Community hall at Boko sahitya sabha , Satadal Shakha , Boko - 781123",2024-09-26,500000,2025-03-18,500000,Work partially Completed,Sanctioned - Not Completed,,,,173,,527.0,700.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/144134-Constructionofbuildingsforcommunityculturalactivities,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),Construction of Open Stage for Cultural activities at Nagarbera Anchalik Rash Samity . Pin -781127,2024-09-28,800000,2025-03-28,800000,Work partially Completed,Sanctioned - Not Completed,,,,181,,517.0,698.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146987-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of open Community hall near Bisahari than at Ranjuli , Mahajanpara.",2024-10-13,350000,2025-03-10,350000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146988-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of open Community Hall at Jyotigaon Kanaklata Mahila Samity Kathakuthi .,2024-10-13,350000,2025-03-10,350000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146991-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of Open Community Hall at Tarun Sangha , Mornai.",2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146992-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction open Cummunity hall at Lokpriya gopinath bordoloi club at Lalabori , Harimura.",2024-10-13,350000,2025-03-10,350000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146993-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of open community hall at near Bakaitary Anchalik Shiv Mandir .,2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146994-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of additional room at Moiskhuli Khamar Bihu Samity , Darangiri, Kushdhowa.",2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146995-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of open community hall at Bhakarpara Khillamara Anchalik Bihu field , Rangjuli , Kahibari",2024-10-13,350000,2025-03-10,350000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/146998-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construiction of Boundary at Badungduppa kala Kendra , Balijana , Rampur.",2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147000-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of Community hall at Makri Jagroto Mahila samity , Balijana , Makri , Dariduri .",2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147006-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of additional room at Gojapara Zamad Community hall , Dark rabhapara .",2024-10-13,350000,2025-03-11,350000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147018-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of additional room at Bardamal Community hall near Lakhi mandir.,2024-10-13,300000,2025-03-11,300000,Vendor Identification,Sanctioned - Not Completed,,,,149,,534.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147019-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of additional room near Kubereswar Mandir at Moishkhuli khamar.,2024-10-13,600000,2025-03-10,600000,Physical Inspection,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147026-Constructionofbus-shedsorbus-stops,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of Bus shed at Selapara .,2024-10-13,250000,2025-03-10,250000,Physical Inspection,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147030-Constructionofbus-shedsorbus-stops,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),Construction of Bus shed at Tukura bormahan,2024-10-13,250000,2025-03-10,250000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2024-2025/147032-Constructionofbus-shedsorbus-stops,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,GOALPARA(Deputy Commissioner Goalpara_IDA),"Constyruction of Bus shed near Rongsai Salpara L.P School at Badhapur,",2024-10-13,250000,2025-03-10,250000,Vendor Identification,Sanctioned - Not Completed,,,,148,,535.0,683.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2025-2026/136745-Constructionofbuildingsforcommunityculturalactivities,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of building for community cultural actives at Jyotinagar , near Maa Manasha Mandir .",2024-08-22,1500000,2025-04-03,1500000,Vendor Identification,Sanctioned - Not Completed,,,,224,,511.0,735.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2025-2026/138482-Retrofittinginessentiallifelinebuildings,Repair and Renovation,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),Retrofitting in buliding at Krishna nagar Bikash Kendra . Chandmari,2024-09-02,300000,2025-08-20,300000,Vendor Identification,Sanctioned - Not Completed,,,,352,,372.0,724.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2025-2026/139960-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),"Construction of Community hall at Jyoti Nagar mahila samiti , Jyotinagar .",2024-09-08,500000,2025-04-11,500000,Vendor Identification,Sanctioned - Not Completed,,,,215,,503.0,718.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2025-2026/143872-Retrofittinginessentiallifelinebuildings,Repair and Renovation,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),"Repairing work of Santi Nijara Club House at Bongaon , Bamunigaon , Pin-781141",2024-09-26,500000,2026-01-30,500000,Vendor Identification,Sanctioned - Not Completed,,,,491,,209.0,700.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18023/2025-2026/143885-Constructionofbuildingsforcommunityculturalactivities,Normal/Others,Assam,GUWAHATI,BIJULI KALITA MEDHI,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),"Construction of Cultural activites hall at Kahibari , Chamaria near Kahibari anchalic Saradia Durga Puja , Pin - 781136",2024-09-26,500000,2025-08-14,500000,Work partially Completed,Sanctioned - Not Completed,,,,322,,378.0,700.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
